94,"Айтымбет улы, 10",JADI,,,,,,,,0,279086
317,"Казына, 14",Алем,,,,,,,,0,169941
98,"Рыскулова, 359/7",LEMON,,,,,,,,0,693259
1215,"Рыскулова, 359/6, 1 этаж, 9 бутик",Майра,,,,,,,,0,
1493,"Рыскулова, 359/6, 1 этаж, 7 бутик",Продовольственный магазин,,,,,,,,0,10872
1310,"Рыскулова, 359/4",МУСА,,,,,,,,0,21313
1751,"Рыскулова, 141/8",Продуктовый магазин,,,,,,,,0,254147
1055,"Кошурникова, 253/1, 1 этаж",Карина,,,,,,,,0,180503
878,"Халменова, 33/1",Ерлан,,,,,,,,0,229542
322,"Жандосова, 215",Али,,,,,,,,0,104807
918,"Жангакты, 86/1",ЖАНБИБI ?ЖЕ,,,,,,,,0,199321
59,"Бауыржан Момышулы проспект, 147/2, 1 этаж",Aidana,,,,,,,,0,165302
1703,"Манасова, 8/1",Продуктовый магазин,,,,,,,,0,215095
450,"Бауыржан Момышулы проспект, 184/1, 1 этаж",Ас?ар Тау,,,,,,,,0,476208
1164,"Рыскулова, 162",Магазин,,,,,,,,0,463396
1161,"Рыскулова, 359/13",Магазин,,,,,,,,0,
1769,"Рыскулова, 359/13",Продуктовый магазин,,,,,,,,0,
1905,"Рыскулова, 359/13",Руслан и Амина,,,,,,,,0,959609
1281,"Рыскулова, 359/12, 1 этаж",Мини-маркет,,,,,,,,0,210311
596,"Юсупова, 13/1",Бекжан,,,,,,,,0,131164
2208,"Юсупова, 27/2, 1 этаж",ЫРЫС,,,,,,,,0,303408
637,"Фазыл Куралбайулы, 49/2",Береке,,,,,,,,0,214288
1008,"Онтаева, 2а/1",Ирсай-ана,,,,,,,,0,301989
2142,"Бабыра, 9",Чарос,,,,,,,,0,505885
846,"Бабыра, 13",Дядя Миша,,,,,,,,0,257765
787,"Аль-Фараби, 47/1",ДИ-АЙС,,,,,,,,0,940379
2002,"Аль-Фараби, 55а",Симар,,,,,,,,0,361997
1221,"Аль-Фараби, 57",Максат,,,,,,,,0,191134
761,"Омешулы, 73",ДАСТАН,,,,,,,,0,195039
421,"Хан Танири, 70",Арман,,,,,,,,0,179726
414,"Спатаева, 74а",Арзу,,,,,,,,0,781994
43,"Спатаева, 65/1",?уаныш,,,,,,,,0,231003
1749,"Тойганбаева, 7/1, 1 этаж",Продуктовый магазин,,,,,,,,0,363853
1095,"Сейдахан Садыкулова, 30",Куралай,,,,,,,,0,146955
922,"Сейдахан Садыкулова, 29/1",Жанель,,,,,,,,0,271628
1992,"Спатаева, 3/1",Севара,,,,,,,,0,19612
1733,"ПМК-21, 15/1",Продуктовый магазин,,,,,,,,0,344011
929,"Спатаева, 13/3",Жанна,,,,,,,,0,627383
1719,"Аль-Фараби, 21/1",Продуктовый магазин,,,,,,,,0,148565
2193,"Аль-Фараби, 2г/1, 1 этаж",Шынар,,,,,,,,0,499851
1202,"Тамерлановское шоссе, 22/15",Мадина,,,,,,,,0,924201
1696,"Тамерлановское шоссе, 22/18",Продуктовый магазин,,,,,,,,0,507139
1503,"Тамерлановское шоссе, 22/19, 15 ряд, 46 место",Продуктовый ларек,,,,,,,,0,149121
1771,"Тамерлановское шоссе, 22/7",Продуктовый магазин,,,,,,,,0,112783
624,"Тамерлановское шоссе, 24а/1",Береке,,,,,,,,0,691381
753,"Тамерлановское шоссе, 53Б/3",Данияр,,,,,,,,0,102861
767,"Тамерлановское шоссе, 12/5",ДАСТАРХАН,,,,,,,,0,998512
2227,"Тамерлановское шоссе, 24/15",Южная Корзинка,,,,,,,,0,672713
245,"Тамерлановское шоссе, 24/2",Айгуль,,,,,,,,0,131602
1330,"Тамерлановское шоссе, 26/1",Н?р-Ай,,,,,,,,0,937549
69,"Тамерлановское шоссе, 152/1, 1 этаж",Asem ana,,,,,,,,0,142925
598,"Дауылова, 4, 1 этаж",БЕКЗАД,,,,,,,,0,278817
2094,"Дауылова, 20а",УМАР-АЛИ,,,,,,,,0,129112
169,"Молдабаева, 29",Абдулла ата,,,,,,,,0,486889
191,"Тамерлановское шоссе, 71/1",Адил,,,,,,,,0,306034
1544,"Махамбет, 1",Продуктовый магазин,,,,,,,,0,24602
2062,"Махамбет, 2/2",ТЕМИРЛАН,,,,,,,,0,373828
1550,"Шыршыкбай, 1",Продуктовый магазин,,,,,,,,0,209724
1033,"Тамерлановское шоссе, 2/1, 1 этаж",К?усар,,,,,,,,0,334602
356,"Тамерлановское шоссе, 144а, 1 этаж",Алтын Сам?ры?,,,,,,,,0,189669
1587,"Кажи Алмахан 1-й переулок, 1/1",Продуктовый магазин,,,,,,,,0,406008
1406,"Кажи Алмахан, 45",НУРАЙ,,,,,,,,0,228276
471,"Кажи Алмахан, 116/1",Аскер,,,,,,,,0,394047
1570,"Рамзан-Ата, 10",Продуктовый магазин,,,,,,,,0,154363
1617,"Токбайге, 72/1",Продуктовый магазин,,,,,,,,0,306802
1882,"Жиделибайсын, 80/2",Рахат,,,,,,,,0,112792
641,"Жиделибайсын, 73, 1 этаж",Береке,,,,,,,,0,160328
1786,"Жиделибайсын, 72",Продуктовый магазин,,,,,,,,0,
1898,"Жиделибайсын, 72",Розмат Ата,,,,,,,,0,691408
1690,"Жиделибайсын, 68, 1 этаж",Продуктовый магазин,,,,,,,,0,151534
1708,"Жиделибайсын, 50",Продуктовый магазин,,,,,,,,0,148661
825,"Гагарина, 49/2",Динара,,,,,,,,0,381625
1297,"Жиделибайсын, 47/1",Миркан,,,,,,,,0,435401
201,"Жиделибайсын, 42",Азамат,,,,,,,,0,47933
1982,"Жиделибайсын, 45",Сафина,,,,,,,,0,155649
1279,"Гагарина, 13/14, 1 этаж",Мини-маркет,,,,,,,,0,240504
1776,"Токбайге, 44",Продуктовый магазин,,,,,,,,0,176613
2198,"Гагарина, 13/9",Ынтыма?,,,,,,,,0,155103
2131,"Гагарина, 13/2",Хасият,,,,,,,,0,367776
1734,"Султанова, 37/1",Продуктовый магазин,,,,,,,,0,29313
1011,"Косдиирмен, 61/1",Ислам,,,,,,,,0,303277
2032,"Аксуат, 1/1",Т?рсынай,,,,,,,,0,669127
823,"Аксуат, 2/1",Динара,,,,,,,,0,184995
1369,"Абдраимова, 1",Насиба Апа,,,,,,,,0,438893
2015,"Кентаева, 2",Султан,,,,,,,,0,355923
1556,"Даулеткерей, 30",Продуктовый магазин,,,,,,,,0,206758
577,"Гагарина, 283",Баум,,,,,,,,0,653994
694,"Асылбекова, 51/1",Галия,,,,,,,,0,358935
1736,"Гагарина, 244/3",Продуктовый магазин,,,,,,,,0,113073
1970,"Гагарина, 54/1, 1 этаж",Сарбон,,,,,,,,0,481661
631,"Мелдеходжаева, 52/1",Береке,,,,,,,,0,986534
1600,"Гагарина, 56а",Продуктовый магазин,,,,,,,,0,124323
1529,"Табынбаева, 50/1",Продуктовый магазин,,,,,,,,0,94214
765,"Гагарина, 242",Дастархан,,,,,,,,0,31854
1888,"Усенова, 28/1",Рахмет,,,,,,,,0,191731
638,"Дулатова, 31/1",Береке,,,,,,,,0,281381
1078,"Шамши Калдаякова, 135/1",КОРГАНБАЙ АТА,,,,,,,,0,209655
1359,"Шамши Калдаякова, 123/3",Назмина,,,,,,,,0,301612
2057,"Шамши Калдаякова, 123/2",Тахир,,,,,,,,0,186306
1964,"Хамзы, 77/1",Санобар,,,,,,,,0,317211
561,"Алпысбаева, 101/1, 1 этаж",Балдырган,,,,,,,,0,280482
764,"Алпысбаева, 84",Дастархан,,,,,,,,0,756421
620,"Алпысбаева, 94",Береке,,,,,,,,0,139193
1906,"Алпысбаева, 113/1",Рустам,,,,,,,,0,167096
281,"Дауренбека Курманбекова, 69/1",Айсана,,,,,,,,0,594333
2212,"Дауренбека Курманбекова, 75/1",Эдельвейс,,,,,,,,0,335565
1072,"Дауренбека Курманбекова, 90/1",Клара,,,,,,,,0,667763
679,"Кунбатыс, 100",Вахаб Ата,,,,,,,,0,269521
1220,"Дауренбека Курманбекова, 10/2",Максат,,,,,,,,0,92643
213,"Интернациональная, 100",Азиза,,,,,,,,0,192419
591,"Макталы, 17/1, 1 этаж",Бек-Тас,,,,,,,,0,244178
369,"Интернациональная, 125",Альтаир,,,,,,,,0,528334
1572,"Октябрьская, 77/2",Продуктовый магазин,,,,,,,,0,238636
352,"Макталы, 127",Алтын Алма,,,,,,,,0,663925
226,"Тамерлановское шоссе, 46",Ай_Ару,,,,,,,,0,129133
464,"Макталы, 131",Асем,,,,,,,,0,249912
460,"Землячки, 2",Асель,,,,,,,,0,962171
1533,"Тамерлановское шоссе, 40/1",Продуктовый магазин,,,,,,,,0,496282
475,"Тамерлановское шоссе, 40, 1 этаж",Аслан,,,,,,,,0,
760,"Тамерлановское шоссе, 40, 1 этаж",Дастан,,,,,,,,0,793235
188,"Тамерлановское шоссе, 40/2",Адей,,,,,,,,0,297692
357,"3-й микрорайон, 2а, 1 этаж",Алтын-Алма,,,,,,,,0,949932
321,"3-й микрорайон, 12а",Али,,,,,,,,0,125501
1085,"Тамерлановское шоссе, 19/25",Кристалл,,,,,,,,0,293165
509,"Тамерлановское шоссе, 4/1, 1 этаж",Аяжан,,,,,,,,0,659794
1001,"Тамерлановское шоссе, 30, 1 этаж",Ирада,,,,,,,,0,
1388,"Тамерлановское шоссе, 30, 1 этаж",Ностальгия,,,,,,,,0,636818
200,"Тамерлановское шоссе, 1а/8",Азамат,,,,,,,,0,124133
393,"Тамерлановское шоссе, 30/1",Арай 2,,,,,,,,0,166838
1923,"8-й микрорайон, 10, 1 этаж",Са-На,,,,,,,,0,153321
629,"8-й микрорайон, 17а, 1 этаж",Береке,,,,,,,,0,
1029,"8-й микрорайон, 17а, 1 этаж",К?н Нуры,,,,,,,,0,468744
128,"Тамерлановское шоссе, 21, 1 этаж",Urbibi marketi,,,,,,,,0,128979
858,"Тамерлановское шоссе, 1а/3",Ерасыл,,,,,,,,0,181133
1461,"3-й микрорайон, 3, 1 этаж",Ордабасы,,,,,,,,0,804538
1462,"3-й микрорайон, 6, 1 этаж",Ордабасы,,,,,,,,0,902375
1528,"Желтоксан, 1/1, 1 этаж",Продуктовый магазин,,,,,,,,0,946948
1069,"Бейбитшилик, 22, 1 этаж",КИЕВ,,,,,,,,0,915705
479,"Желтоксан, 4, 1 этаж",Ассорти,,,,,,,,0,267814
1911,"Желтоксан, 6",С???ар,,,,,,,,0,191219
671,"Бейбитшилик, 20, 1 этаж",Бордо,,,,,,,,0,131647
2218,"Тамерлановское шоссе, 1/1",Экспресс,,,,,,,,0,252298
268,"8-й микрорайон, 4/1",Айман-Шолпан,,,,,,,,0,419344
37,"8-й микрорайон, 5/1",?сел,,,,,,,,0,678652
56,"8-й микрорайон, 12, 1 этаж",777,,,,,,,,0,
2055,"8-й микрорайон, 12, 1 этаж",Тату,,,,,,,,0,729697
1901,"8-й микрорайон, 62, 1 этаж",Рошен,,,,,,,,0,119061
965,"8-й микрорайон, 60/1",За??ар,,,,,,,,0,127743
938,"8-й микрорайон, 54/2",Жарыл?асын,,,,,,,,0,532961
350,"Уркимбаева, 15, 1 этаж",АлН?р,,,,,,,,0,215657
42,"8-й микрорайон, 7/2",?уаныш,,,,,,,,0,12071
1268,"8-й микрорайон, 7а, 1 этаж",Меруерт,,,,,,,,0,113782
1350,"8-й микрорайон, 16, 1 этаж",На 8-ом,,,,,,,,0,412669
1486,"Аскарова, 22/2, 1 этаж",Продовольственный магазин,,,,,,,,0,532964
1509,"Аскарова, 22/1",Продуктовый магазин,,,,,,,,0,970161
207,"Аскарова, 24, 1 этаж",Азат и К,,,,,,,,0,194203
380,"Аскарова, 39/1",Анеля,,,,,,,,0,116246
1274,"Аскарова, 39, 1 этаж",Милана,,,,,,,,0,435394
2019,"Аскарова, 41, 1 этаж",Супер бум,,,,,,,,0,339738
217,"Аскарова, 32, 1 этаж",Азико,,,,,,,,0,975377
1194,"Аскарова, 30/1",Мади,,,,,,,,0,143539
2107,"Аскарова, 32/2",Фархат,,,,,,,,0,101397
937,"Мангельдина, 36, 1 этаж",ЖАНСАЯ,,,,,,,,0,476902
359,"Мангельдина, 33, 1 этаж",Алтынай,,,,,,,,0,
923,"Мангельдина, 33, 1 этаж",Жани,,,,,,,,0,939189
1203,"Мангельдина, 34, 1 этаж",Мадина,,,,,,,,0,
1446,"Мангельдина, 34, 1 этаж",Олжа,,,,,,,,0,798564
1260,"Аскарова, 34",Мерей,,,,,,,,0,350515
2047,"Аскарова, 34, 1 этаж",Тан,,,,,,,,0,194804
455,"Аскарова, 38/1, 1 этаж",АСЕЛ,,,,,,,,0,165277
1988,"Хантагы, 2/1",Сая,,,,,,,,0,167304
494,"Абая проспект, 33а/1",АТАМЕКЕН,,,,,,,,0,11373
2234,"Абая проспект, 33Б",Ясмин,,,,,,,,0,721224
372,"Абая проспект, 33Б/1",АМИНА,,,,,,,,0,805482
1351,"Дауренбека Курманбекова, 35/3",На Тверской,,,,,,,,0,423854
435,"Абая проспект, 23, 1 этаж",Аружан,,,,,,,,0,859998
1694,"Абая проспект, 26, 1 этаж",Продуктовый магазин,,,,,,,,0,113132
385,"Абая проспект, 22/1",Антилопа,,,,,,,,0,684426
884,"Абая проспект, 20, 1 этаж",Ж?лдыз,,,,,,,,0,73061
2095,"Абая проспект, 18/1",Умид,,,,,,,,0,569926
180,"1 Мая, 22а, 1 этаж",АБК,,,,,,,,0,717099
442,"1 Мая, 27, 1 этаж",Аружан,,,,,,,,0,
1404,"1 Мая, 27, 1 этаж",НУР-УАЛИ,,,,,,,,0,154532
151,"Гагарина, 102, 1 этаж",А?ерке,,,,,,,,0,159765
820,"Гагарина, 107а, 1 этаж",Динара,,,,,,,,0,652321
1700,"Гагарина, 107, 1 этаж",Продуктовый магазин,,,,,,,,0,347303
51,"Гагарина, 88, 1 этаж",28,,,,,,,,0,167819
1376,"Театральная, 24, 1 этаж",Наш магазин,,,,,,,,0,295484
1090,"Жаркымбекова, 20, 1 этаж",Кулинария,,,,,,,,0,379951
1270,"1 Мая, 8, 1 этаж",Металлург,,,,,,,,0,243922
1979,"Жаркымбекова, 14, 1 этаж",Сауран,,,,,,,,0,374728
725,"Кремлёвская, 54",Гульнара,,,,,,,,0,155743
1292,"Кремлёвская, 38/2",Мирас,,,,,,,,0,130547
1858,"Гагарина, 38/1",Продукты 38,,,,,,,,0,74975
240,"Гагарина, 34а",Айгерім,,,,,,,,0,698089
1113,"Гагарина, 34/1",Ма?сат,,,,,,,,0,100028
537,"Гагарина, 32, 1 этаж",БА?ЫТК?РІМ,,,,,,,,0,507291
149,"Гагарина, 44/1, 1 этаж",А?БАЯН,,,,,,,,0,714166
107,"Гагарина, 44, 1 этаж",№44,,,,,,,,0,453901
1880,"Гагарина, 26",Рахат,,,,,,,,0,573754
779,"Гагарина, 26, 1 этаж",Даурен,,,,,,,,0,897966
1688,"Гагарина, 24а",Продуктовый магазин,,,,,,,,0,158219
1574,"Павлова, 12а",Продуктовый магазин,,,,,,,,0,16852
1398,"Павлова, 4, 1 этаж",НУР,,,,,,,,0,368624
1725,"Павлова, 21а",Продуктовый магазин,,,,,,,,0,
1766,"Павлова, 21а",Продуктовый магазин,,,,,,,,0,369757
1363,"Павлова, 2а, 1 этаж",Наргиза,,,,,,,,0,182892
141,"Исмаилова, 24, 1 этаж",А?-?айын,,,,,,,,0,148997
1212,"Исмаилова, 125, 1 этаж",Мадияр,,,,,,,,0,191184
408,"Республики проспект, 46а, 1 этаж",Арзан,,,,,,,,0,
1160,"Республики проспект, 46а, 1 этаж",Магазин,,,,,,,,0,
1603,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1764,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1765,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1767,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1768,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1774,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,
1775,"Республики проспект, 46а, 1 этаж",Продуктовый магазин,,,,,,,,0,698004
698,"Республики проспект, 43а",Гастроном,,,,,,,,0,53008
740,"Республики проспект, 45, 1 этаж",Дамира,,,,,,,,0,105562
228,"Алии Молдагуловой, 12, 1 этаж",Ай-Дина,,,,,,,,0,
1213,"Алии Молдагуловой, 12, 1 этаж",МАДО,,,,,,,,0,298706
1402,"Алии Молдагуловой, 7",Нур-асыл,,,,,,,,0,141346
411,"Алии Молдагуловой, 17/1",Арзан,,,,,,,,0,132471
813,"Алии Молдагуловой, 4а/1, 1 этаж",Динар,,,,,,,,0,104934
932,"Алии Молдагуловой, 15а, 1 этаж",Жансая,,,,,,,,0,105533
63,"Алии Молдагуловой, 4",Almira,,,,,,,,0,121966
403,"Жангельдина, 32, 1 этаж",Арзан,,,,,,,,0,776229
419,"Жангельдина, 30, 1 этаж",Арман,,,,,,,,0,130879
1104,"Жангельдина, 15/9",ЛиКО,,,,,,,,0,
1487,"Жангельдина, 15/9",Продовольственный магазин,,,,,,,,0,232886
517,"Жангельдина, 15/9, 1 этаж",Аяна,,,,,,,,0,237544
672,"Карасу микрорайон, 12",БОРЗ,,,,,,,,0,293742
1474,"Карасу микрорайон, 45, 1 этаж",Перизат,,,,,,,,0,887675
267,"Жангельдина, 28а, 0 этаж",АЙМАН 24 САГАТ,,,,,,,,0,548622
1053,"Жангельдина, 26/2",Караван,,,,,,,,0,30316
510,"Жангельдина, 26, 1 этаж",Аяжан,,,,,,,,0,957507
2078,"Жангельдина, 18, 1 этаж",Туран,,,,,,,,0,956046
752,"Жангельдина, 22",Данияр,,,,,,,,0,124187
728,"Жангельдина, 14, 1 этаж",Гуля ?пше,,,,,,,,0,102224
499,"Жангельдина, 12/1",АТАМЕКЕН,,,,,,,,0,163275
1478,"Жангельдина, 12/7",Продовольственный магазин,,,,,,,,0,129073
999,"Карасу микрорайон, 1, 1 этаж",Инкар ана,,,,,,,,0,87263
710,"Карасу микрорайон, 54, 1 этаж",Гул Асем,,,,,,,,0,840417
1308,"Карасу микрорайон, 57, 1 этаж",Мурмакс,,,,,,,,0,307729
741,"Карасу микрорайон, 4а",Дамирис,,,,,,,,0,453629
656,"Карасу микрорайон, 58",Беркат,,,,,,,,0,156232
160,"Амангельды, 66/1, 1 этаж",А66,,,,,,,,0,108437
2182,"Амангельды, 20/7",Шолпан,,,,,,,,0,169656
1198,"Амангельды, 9/1",Мади,,,,,,,,0,689916
807,"Айтеке би, 45",Диля,,,,,,,,0,991357
388,"Айтеке би, 1/14, 1 этаж",АРАЙ,,,,,,,,0,170992
2001,"Бостандык 7-й переулок, 2, 1 этаж",Сетора,,,,,,,,0,251567
236,"Узбекская, 33/1",Айбек,,,,,,,,0,172532
2132,"Узбекская, 45/2",ХАТИРА,,,,,,,,0,275531
1037,"Турысова, 47, 1 этаж",Казына,,,,,,,,0,222285
1047,"Турысова, 47",Камшат,,,,,,,,0,166688
286,"Токаева, 11, 1 этаж",Айсулу,,,,,,,,0,320254
630,"Есенберлина, 13, 1 этаж",Береке,,,,,,,,0,
711,"Есенберлина, 13, 1 этаж",Гул-Ислам,,,,,,,,0,2234
910,"Казыбек Би, 11/2",Жанар,,,,,,,,0,216364
2202,"Казыбек Би, 11/1",Ырыс,,,,,,,,0,357354
1732,"Майлы Кожа, 1, 1 этаж",Продуктовый магазин,,,,,,,,0,192028
1238,"Диваева, 6/7, 1 этаж",МАРИКА,,,,,,,,0,104455
868,"Майлы Кожа, 13/4, 1 этаж",Ерзат,,,,,,,,0,115805
1731,"Туркестанская, 85, 1 этаж",Продуктовый магазин,,,,,,,,0,175042
199,"Орынбаева, 13/1",Азамат,,,,,,,,0,231096
949,"Тауке Хана проспект, 49, 1 этаж",Жейхун сити,,,,,,,,0,216121
1511,"Красина переулок, 14/1, 1 этаж",Продуктовый магазин,,,,,,,,0,197202
2247,Адырбкова 39,Арзан,,,,,,,,0,456459
223,"Тауке Хана проспект, 65/1",Аиша,,,,,,,,0,230438
579,"Тауке Хана проспект, 65",Бауыржан,,,,,,,,0,674957
1067,"Тауке Хана проспект, 104, 1 этаж",Керуен,,,,,,,,0,249162
432,"Адырбекова, 22",Аружан,,,,,,,,0,146712
1449,"Акпан батыра, 13, 1 этаж",Олжас,,,,,,,,0,507989
1414,"Акпан батыра, 4, 1 этаж",Нурдаулет,,,,,,,,0,204488
10,"Алдиярова, 2/1",?азы??рт,,,,,,,,0,11772
1692,"Алдиярова, 2, 1 этаж",Продуктовый магазин,,,,,,,,0,138228
1756,"Алдиярова, 2/4",Продуктовый магазин,,,,,,,,0,889206
1789,"Адырбекова, 2/2, 1 этаж",Продуктовый магазин,,,,,,,,0,806157
1878,"Толе би, 19, 1 этаж",Рахат,,,,,,,,0,
1961,"Толе би, 19, 1 этаж",Санжар,,,,,,,,0,729109
676,"Толе би, 20в, 1 этаж",БУЛОЧНАЯ,,,,,,,,0,780354
325,"Толе би, 22а",Алима,,,,,,,,0,399191
113,"Толе би, 20/8",QANAGAT,,,,,,,,0,534728
847,"Толе би, 20/10",Е? Арзан,,,,,,,,0,144819
181,"Толе би, 23, 1 этаж",Абылайхан,,,,,,,,0,253066
1435,"Толе би, 33, 1 этаж",Нурхат,,,,,,,,0,853621
2112,"Толе би, 37, 1 этаж",Фериде,,,,,,,,0,522496
1354,"Сарбаздар, 12/1, 1 этаж",Наза,,,,,,,,0,46604
603,"Сарбаздар, 6а, 1 этаж",Бексултан,,,,,,,,0,159589
92,"Толе би, 39а",Firkan,,,,,,,,0,
189,"Толе би, 39а",Аделя,,,,,,,,0,
633,"Толе би, 39а",Береке,,,,,,,,0,822678
1706,"Толе би, 32а/2",Продуктовый магазин,,,,,,,,0,
1891,"Толе би, 32а/2",Рахымжан,,,,,,,,0,215596
971,"Анарова, 68/2",Зарина,,,,,,,,0,357511
534,"Кок сай 3 микрорайон, 307, 1 этаж",БА?КЕЛДІ,,,,,,,,0,534445
301,"Капал батыра, 6/8",АКВЕДУК,,,,,,,,0,175934
1500,"Капал батыра, 6/7",Продовольственный павильон,,,,,,,,0,245823
462,"Тайманулы, 2а/1",Асель,,,,,,,,0,17606
2246,Зеленая балка 3,Г?лжан,,,,,,,,0,961698
1059,"Кок сай 2 микрорайон, 9а, 1 этаж",Кенжебек Ата,,,,,,,,0,207475
1488,"Тайманулы, 2а/2, 1 этаж",Продовольственный магазин,,,,,,,,0,286216
817,"Нурлыбаева, 11/1",Динара,,,,,,,,0,166323
1606,"Нурлыбаева, 14/2",Продуктовый магазин,,,,,,,,0,109063
1535,"Тайманулы, 7/2",Продуктовый магазин,,,,,,,,0,148129
126,"Нурлыбаева, 22/1",Ta-Di,,,,,,,,0,616282
1604,"Нурлыбаева, 684",Продуктовый магазин,,,,,,,,0,127706
1470,"Нурлыбаева, 22/2",Пекарня,,,,,,,,0,238976
1356,"Нурлыбаева, 22/3",Назерке,,,,,,,,0,181718
275,"Жастык, 2/2, 1 этаж",Айнаш,,,,,,,,0,204536
1219,"Жастык, 2/3, 1 этаж",Макс,,,,,,,,0,225441
786,"Жансугурова, 40/2",Депо,,,,,,,,0,422176
1099,"Жастык, 17/2",Лаззат,,,,,,,,0,413826
1303,"Жастык, 17/1",Молдир,,,,,,,,0,14822
674,"Светофорный проезд, 8/1",Ботак?з,,,,,,,,0,278911
667,"Володарского, 17/1",Болат,,,,,,,,0,405988
456,"Володарского, 1а, 1 этаж",Асел,,,,,,,,0,794571
893,"Володарского, 8/1",ЖА?СЫЛЫ?,,,,,,,,0,211539
1087,"Володарского, 7",Кулаш,,,,,,,,0,236906
215,"Володарского, 7, 1 этаж",АЗИЗА,,,,,,,,0,432548
543,"Володарского, 2/11, 1 этаж",Байназар,,,,,,,,0,54964
573,"Жансугурова, 81/1, 1 этаж",БАРАКАТ,,,,,,,,0,10651
583,"Володарского, 2а, 1 этаж",Баян,,,,,,,,0,548224
1266,"Володарского, 1/6",Меруерт,,,,,,,,0,716509
1521,"Володарского, 1/9",Продуктовый магазин,,,,,,,,0,245375
666,"Айтеке би, 39а/3",Божбан,,,,,,,,0,29209
176,"Сапак датка, 7/3",АБЗАЛ,,,,,,,,0,259135
319,"Ерманова, 13/1, 1 этаж",Ален,,,,,,,,0,30834
927,"Ерманова, 21, 1 этаж",ЖАННА,,,,,,,,0,633509
574,"Кабанбай батыра проспект, 13а/1",Барыс,,,,,,,,0,410546
1427,"Ерманова, 8, 1 этаж",Нурсан,,,,,,,,0,786098
1245,"Кабанбай батыра проспект, 13, 1 этаж",МАФИ,,,,,,,,0,566419
811,"Кабанбай батыра проспект, 11Б, 1 этаж",Дина,,,,,,,,0,
